GROUPCODE	QQNUM	CAPTURE_TIME	IP	IPAREAID	CONTENT	_QUERY_MATCHTERMS	DotIP	Position
807677486	3605614665	20200926164502	2005692163	440800	6 86eA1Baa9dcaaedfa7562a      50xXm89cg8tZuk2BvC7A6596FEEE1BE49245A3F61C466DD062.gifA	807677486	119.140.111.3	中国广东省湛江市雷州市
807677486	3605614665	20200926175124	2005692163	440800	6 86eA1B896d20e23afa8838      50Iu3wJzXyXmgte3ku7A6596FEEE1BE49245A3F61C466DD062.gifA	807677486	119.140.111.3	中国广东省湛江市雷州市
807677486	3605614665	20200926175336	2005692163	440800	@ O  @ O  我不是女难不成是男的啊	807677486	119.140.111.3	中国广东省湛江市雷州市
807677486	3605614665	20200926183039	2005692163	440800	6 86eA1Bbdb1af7aa3b15c79      50Iu3wJzXyXmgte3ku290B9B60C5599F3BF88DBCAF4C1C3CD5.gifA	807677486	119.140.111.3	中国广东省湛江市雷州市
807677486	3605614665	20200926183148	2005692163	440800	确实	807677486	119.140.111.3	中国广东省湛江市雷州市
807677486	3605614665	20200926191059	2005692163	440800	6 86eA1B8cd59e9d7b974798      50dbXRRg8HmxZ6IcVp0059BE4CBF0688CC1A41E81140FC5B3A.gifA	807677486	119.140.111.3	中国广东省湛江市雷州市
807677486	3605614665	20200926194649	2005692163	440800	6 86eA1Bb32b9855dfa7562a      50dbXRRg8HmxZ6IcVp20EE327340683D9ACACCB40597EEC1B8.gifA	807677486	119.140.111.3	中国广东省湛江市雷州市
807677486	3605614665	20200926195013	2005692163	440800	哦哟	807677486	119.140.111.3	中国广东省湛江市雷州市
807677486	3605614665	20200926232549	2005692163	440800	6 86eA1Bb118b0883afa8838      50gDFfUy4unJiDCBCV7A6596FEEE1BE49245A3F61C466DD062.gifA	807677486	119.140.111.3	中国广东省湛江市雷州市
807677486	3547622865	20200926215439	2007165276	370104	额	807677486	119.162.233.92	中国山东省济南市
807677486	3547622865	20200927194329	2007165276	370104		807677486	119.162.233.92	中国山东省济南市
807677486	1186053838	20200926174931	2015896759	350111	菜单	807677486	120.40.36.183	中国福建省福州市
807677486	1186053838	20201014064854	2025970771	152522	搜男男	807677486	120.193.220.83	中国内蒙古自治区锡林郭勒盟
807677486	1186053838	20201014064931	2025970771	152522	搜索男生	807677486	120.193.220.83	中国内蒙古自治区锡林郭勒盟
807677486	1186053838	20201014064952	2025970771	152522	搜索国产	807677486	120.193.220.83	中国内蒙古自治区锡林郭勒盟
807677486	2223439792	20200926205831	2026629144	360900	搜索处女	807677486	120.203.232.24	中国江西省宜春市
807677486	2223439792	20200926205857	2026629144	360900	@××× @××× 这么个好东西，踢了干嘛	807677486	120.203.232.24	中国江西省宜春市
807677486	2223439792	20200926205909	2026629144	360900	把他踢了，你来发资源吗	807677486	120.203.232.24	中国江西省宜春市
807677486	2223439792	20200926205931	2026629144	360900	这他妈是广告？	807677486	120.203.232.24	中国江西省宜春市
807677486	2223439792	20200926211043	2026629144	360900	群里还是有很多炼铜师呀	807677486	120.203.232.24	中国江西省宜春市
807677486	2223439792	20200926211049	2026629144	360900	我还以为很少	807677486	120.203.232.24	中国江西省宜春市
807677486	2223439792	20200926211218	2026629144	360900	搜索萝莉	807677486	120.203.232.24	中国江西省宜春市
807677486	2223439792	20200926211234	2026629144	360900	搜索粉色	807677486	120.203.232.24	中国江西省宜春市
807677486	2223439792	20200926211607	2026629144	360900	搜索sm	807677486	120.203.232.24	中国江西省宜春市
807677486	2223439792	20200927190252	2026629144	360900	搜索男男	807677486	120.203.232.24	中国江西省宜春市
807677486	2223439792	20200927190309	2026629144	360900	搜索男同	807677486	120.203.232.24	中国江西省宜春市
807677486	2223439792	20200927190315	2026629144	360900	搜索gay	807677486	120.203.232.24	中国江西省宜春市
807677486	2223439792	20200927190404	2026629144	360900	牛批	807677486	120.203.232.24	中国江西省宜春市
807677486	3416263739	20201011145519	2028198361	430281	足交	807677486	120.227.217.217	中国湖南省株洲市
807677486	3416263739	20201011145527	2028198361	430281	搜足交	807677486	120.227.217.217	中国湖南省株洲市
807677486	3416263739	20201011164549	2028198361	430281	动漫足交	807677486	120.227.217.217	中国湖南省株洲市
807677486	3416263739	20201011164557	2028198361	430281	搜动漫足交	807677486	120.227.217.217	中国湖南省株洲市
807677486	2324187868	20201011170702	2028198361	430281	搜王者荣耀	807677486	120.227.217.217	中国湖南省株洲市
807677486	3416263739	20201011171103	2028198361	430281	搜轮奸	807677486	120.227.217.217	中国湖南省株洲市
807677486	2324187868	20201009190031	2028198914	430281	搜贫胸	807677486	120.227.220.2	中国湖南省株洲市
807677486	2324187868	20201002145125	2028198995	430281	搜索五十	807677486	120.227.220.83	中国湖南省株洲市
807677486	2324187868	20201002152751	2028198995	430281	搜索猪秒艹五十	807677486	120.227.220.83	中国湖南省株洲市
807677486	2324187868	20201016152912	2028199523	430281	犯法	807677486	120.227.222.99	中国湖南省株洲市
807677486	2324187868	20201008155349	2028199535	430281	搜冯宝宝	807677486	120.227.222.111	中国湖南省株洲市
807677486	2324187868	20201008155404	2028199535	430281	搜范冰冰	807677486	120.227.222.111	中国湖南省株洲市
807677486	2324187868	20201008160129	2028199535	430281	搜dva	807677486	120.227.222.111	中国湖南省株洲市
807677486	2324187868	20201008162254	2028199535	430281	搜金克丝	807677486	120.227.222.111	中国湖南省株洲市
807677486	2324187868	20201008162330	2028199535	430281	搜守望先锋	807677486	120.227.222.111	中国湖南省株洲市
807677486	2324187868	20201006172009	2028199602	430281	搜美少女茶道	807677486	120.227.222.178	中国湖南省株洲市
807677486	2324187868	20201006175343	2028199602	430281	搜五十	807677486	120.227.222.178	中国湖南省株洲市
807677486	2324187868	20201006175400	2028199602	430281	搜火影忍者	807677486	120.227.222.178	中国湖南省株洲市
807677486	2324187868	20201006175409	2028199602	430281	搜lol	807677486	120.227.222.178	中国湖南省株洲市
807677486	2324187868	20201006175442	2028199602	430281	搜勇别	807677486	120.227.222.178	中国湖南省株洲市
807677486	2324187868	20201007223546	2028199602	430281	搜小南	807677486	120.227.222.178	中国湖南省株洲市
807677486	1701271868	20201008160429	2028329034	445224	搜抖音	807677486	120.229.216.74	中国广东省揭阳市惠来县
807677486	1701271868	20201011014504	2028329034	445224	搜索快手	807677486	120.229.216.74	中国广东省揭阳市惠来县
807677486	3571085421	20200926181047	2028369514	440105	搜索孔雀舞	807677486	120.230.118.106	中国广东省广州市海珠区
807677486	3571085421	20200926181130	2028369514	440105	搜索穿越火线	807677486	120.230.118.106	中国广东省广州市海珠区
807677486	3571085421	20200926181152	2028369514	440105	搜索淫钰儿	807677486	120.230.118.106	中国广东省广州市海珠区
807677486	3571085421	20200926182003	2028369514	440105	搜索粑粑	807677486	120.230.118.106	中国广东省广州市海珠区
807677486	3571085421	20200926182037	2028369514	440105	@ @ 哈哈哈	807677486	120.230.118.106	中国广东省广州市海珠区
807677486	3571085421	20200926183101	2028369514	440105	搜索激凸	807677486	120.230.118.106	中国广东省广州市海珠区
807677486	3571085421	20200926183105	2028369514	440105	@简白丶 @简白丶 nb	807677486	120.230.118.106	中国广东省广州市海珠区
807677486	3571085421	20200926183115	2028369514	440105	搜索激凸	807677486	120.230.118.106	中国广东省广州市海珠区
807677486	3571085421	20200926183155	2028369514	440105	群主去做程序员吧	807677486	120.230.118.106	中国广东省广州市海珠区
807677486	3571085421	20200926183204	2028369514	440105	这么nb	807677486	120.230.118.106	中国广东省广州市海珠区
807677486	3571085421	20200926184344	2028369514	440105	群主搜索游戏能不能搞手机版的	807677486	120.230.118.106	中国广东省广州市海珠区
807677486	3571085421	20200926184358	2028369514	440105	或者通用	807677486	120.230.118.106	中国广东省广州市海珠区
807677486	3571085421	20200926202459	2028369514	440105	搜索警察局	807677486	120.230.118.106	中国广东省广州市海珠区
807677486	3571085421	20200926202508	2028369514	440105	搜索扫黄打非	807677486	120.230.118.106	中国广东省广州市海珠区
807677486	3571085421	20200926205513	2028369514	440105	搜索走光	807677486	120.230.118.106	中国广东省广州市海珠区
807677486	3571085421	20200926205523	2028369514	440105	搜索走光	807677486	120.230.118.106	中国广东省广州市海珠区
807677486	3571085421	20200928180150	2028369537	440105	搜索厨房	807677486	120.230.118.129	中国广东省广州市海珠区
807677486	3571085421	20200928180156	2028369537	440105	搜索厨房	807677486	120.230.118.129	中国广东省广州市海珠区
807677486	3571085421	20200928180208	2028369537	440105	@简白丶 这机器人又傻了	807677486	120.230.118.129	中国广东省广州市海珠区
807677486	3571085421	20200928222107	2028369537	440105	搜索机器人	807677486	120.230.118.129	中国广东省广州市海珠区
807677486	3571085421	20200928234114	2028369537	440105	群主不会被…	807677486	120.230.118.129	中国广东省广州市海珠区
807677486	3571085421	20200929175833	2028369537	440105	@ Trick @ Trick 发给我	807677486	120.230.118.129	中国广东省广州市海珠区
807677486	3571085421	20200930181416	2028369537	440105	借口初始化	807677486	120.230.118.129	中国广东省广州市海珠区
807677486	3571085421	20200930181424	2028369537	440105	接口初始化	807677486	120.230.118.129	中国广东省广州市海珠区
807677486	3571085421	20200930181430	2028369537	440105	6 86eA1Ba1474415a3b15c79      50xT2EPVHIPj8hRMCX188DC15C71E9541FF0A790BD0B393340.jpgA	807677486	120.230.118.129	中国广东省广州市海珠区
807677486	3571085421	20200930195418	2028369537	440105	搜索走光	807677486	120.230.118.129	中国广东省广州市海珠区
807677486	3571085421	20201001123520	2028369612	440105	搜索	807677486	120.230.118.204	中国广东省广州市海珠区
807677486	3571085421	20201001123526	2028369612	440105	菜单	807677486	120.230.118.204	中国广东省广州市海珠区
807677486	3277294355	20201001103826	2028972866	442000	搜索萝莉	807677486	120.239.171.66	中国广东省中山市
807677486	3277294355	20201001104506	2028972866	442000	@一个机器人	807677486	120.239.171.66	中国广东省中山市
807677486	3277294355	20201001110242	2028972866	442000	搜索	807677486	120.239.171.66	中国广东省中山市
807677486	3277294355	20201001110843	2028972866	442000	接口初始化	807677486	120.239.171.66	中国广东省中山市
807677486	3277294355	20201001164515	2028972866	442000	搜索。。	807677486	120.239.171.66	中国广东省中山市
807677486	3277294355	20201002131730	2028972866	442000	搜索白丝袜	807677486	120.239.171.66	中国广东省中山市
807677486	3277294355	20201002134040	2028972866	442000	搜索万能搜索	807677486	120.239.171.66	中国广东省中山市
807677486	3277294355	20201002134104	2028972866	442000	搜索皮皮娘	807677486	120.239.171.66	中国广东省中山市
807677486	3277294355	20201002144309	2028972866	442000	搜索萝莉白袜	807677486	120.239.171.66	中国广东省中山市
807677486	3277294355	20201002145035	2028972866	442000	搜索群主	807677486	120.239.171.66	中国广东省中山市
807677486	3277294355	20201002150230	2028972866	442000	搜索充气娃娃	807677486	120.239.171.66	中国广东省中山市
807677486	3277294355	20201002152007	2028972866	442000	搜索洛丽塔	807677486	120.239.171.66	中国广东省中山市
807677486	3277294355	20201006093006	2028972934	442000	6 86eA1B9762c5873afa8838      507EvNqfkGpMxDeeFa6DE5286516832A6B9A6E076C88A36B5B.jpgA	807677486	120.239.171.134	中国广东省中山市
807677486	3277294355	20201006153439	2028972934	442000	6 86eA1B8443402478f1ba5b      50VS6SA4snCiPCMqtsA37ADCBA4B20FC1365760608FB8A6804.jpgA	807677486	120.239.171.134	中国广东省中山市
807677486	3277294355	20201006182011	2028972934	442000	搜索白袜	807677486	120.239.171.134	中国广东省中山市
807677486	3277294355	20201006183328	2028972934	442000	搜索洛丽塔	807677486	120.239.171.134	中国广东省中山市
807677486	3277294355	20201007092713	2028972934	442000	搜索玩具男	807677486	120.239.171.134	中国广东省中山市
807677486	3277294355	20201004115345	2028972980	442000	搜索群主	807677486	120.239.171.180	中国广东省中山市
807677486	3277294355	20201004124436	2028972980	442000	搜索COS	807677486	120.239.171.180	中国广东省中山市
807677486	3277294355	20201004124605	2028972980	442000	搜索雨后小故事	807677486	120.239.171.180	中国广东省中山市
807677486	3277294355	20201004131256	2028972980	442000	搜索套套	807677486	120.239.171.180	中国广东省中山市
807677486	3277294355	20201004142138	2028972980	442000	搜索带套	807677486	120.239.171.180	中国广东省中山市
807677486	3277294355	20201005145255	2028972980	442000	6 86eA1B89aa2e133afa8838      50A8KAUCHWB66PsNSj23F0918A084CBAEF822736EA9CA690DD.jpgA	807677486	120.239.171.180	中国广东省中山市
807677486	835126493	20201007223802	2029185491	340881	搜3d	807677486	120.242.233.211	中国安徽省安庆市
807677486	835126493	20201007225751	2029185491	340881	搜直播	807677486	120.242.233.211	中国安徽省安庆市
807677486	1790448043	20200922143323	2029201756	341602	搜索老戴@好兄弟，我有一个朋友	807677486	120.243.41.92	中国安徽省亳州市
807677486	2469510790	20200926205042	2029206889	341622	6 86eA1Bb6ed58187b974798      50nYBgMkHUukvSxYV4CF16342323428E0F8EC20C6810DCB337.jpgA	807677486	120.243.61.105	中国安徽省亳州市
807677486	2469510790	20200926205046	2029206889	341622	没看	807677486	120.243.61.105	中国安徽省亳州市
807677486	2469510790	20200926205048	2029206889	341622	太卡了	807677486	120.243.61.105	中国安徽省亳州市
807677486	2469510790	20200927190445	2029206889	341622	搜索三寸	807677486	120.243.61.105	中国安徽省亳州市
807677486	2469510790	20200927190514	2029206889	341622	搜索萌白	807677486	120.243.61.105	中国安徽省亳州市
807677486	2469510790	20200927190538	2029206889	341622	6 86eA1B98fd178f6f0d22b7      50W8f4qvvXuF83akeX435858B6027ABAAC064849A922B6FB30.gifA	807677486	120.243.61.105	中国安徽省亳州市
807677486	2469510790	20200927191037	2029206889	341622	搜索鬼父	807677486	120.243.61.105	中国安徽省亳州市
807677486	2469510790	20200927191055	2029206889	341622	没得	807677486	120.243.61.105	中国安徽省亳州市
807677486	3088806855	20201009123812	2029847285	640105	搜宿舍	807677486	120.253.2.245	中国宁夏回族自治区银川市
807677486	3088806855	20201009123856	2029847285	640105	搜幼师	807677486	120.253.2.245	中国宁夏回族自治区银川市
807677486	3088806855	20201010235345	2029847286	640105	搜教室	807677486	120.253.2.246	中国宁夏回族自治区银川市
807677486	3088806855	20201011000018	2029847286	640105	搜充气娃娃	807677486	120.253.2.246	中国宁夏回族自治区银川市
807677486	3088806855	20201011000035	2029847286	640105	搜宿舍	807677486	120.253.2.246	中国宁夏回族自治区银川市
807677486	3088806855	20201011135924	2029847289	640105	搜KTV	807677486	120.253.2.249	中国宁夏回族自治区银川市
807677486	3088806855	20201009075529	2029847291	640105	宿舍	807677486	120.253.2.251	中国宁夏回族自治区银川市
807677486	3088806855	20201010131933	2029847293	640105	搜索教室	807677486	120.253.2.253	中国宁夏回族自治区银川市
807677486	3088806855	20201010132006	2029847293	640105	搜女生宿舍	807677486	120.253.2.253	中国宁夏回族自治区银川市
807677486	3088806855	20201010234821	2029847294	640105	搜宿舍	807677486	120.253.2.254	中国宁夏回族自治区银川市
807677486	3452568708	20201002190211	2034569706	110102	搜索呦呦	807677486	121.69.17.234	中国北京市北京市海淀区
807677486	3452568708	20201002190826	2034569706	110102	搜索姐姐	807677486	121.69.17.234	中国北京市北京市海淀区
807677486	1684118964	20201008192742	2053122144	320000	6 86eA1B8e3cd747b7c0c4d2      50vaIH7IuwTuyJ574EEAB7FB0A7C54549539845028F6CB578C.jpgA	807677486	122.96.40.96	中国江苏省南京市
807677486	1684118964	20200929180554	2053122568	320000	6 86eA1Bba8a4692b7c0c4d2      50i2VntNat6Vnj8E5hAFFF52C0E6BE947B52A5D5B9E04F2961.gifA	807677486	122.96.42.8	中国江苏省南京市
807677486	1684118964	20201020224551	2053123351	320000	啥子软件	807677486	122.96.45.23	中国江苏省苏州市
807677486	329327726	20200922114723	2062136439	330108	我以为有污妹子直播呢	807677486	122.233.180.119	中国浙江省杭州市
807677486	329327726	20200922114736	2062136439	330108	全是发这个网站的	807677486	122.233.180.119	中国浙江省杭州市
807677486	2063648902	20200922143602	2063927839	410811	6 86eA1B9f761a526f1e903f      50QhTaTwP9j2tB6ITG669CE0DFB0F02A9EF6D8BDE82F8B5EAD.jpgA	807677486	123.5.10.31	中国河南省焦作市山阳区
807677486	2063648902	20200922143607	2063927839	410811	6 86eA1Ba420e90e6f1e903f      50QhTaTwP9j2tB6ITG49C2100F4AF5C5B1D80FA3053BEB0A46.jpgA	807677486	123.5.10.31	中国河南省焦作市山阳区
807677486	2063648902	20200922143608	2063927839	410811	6 86eA1Bbe9572ed6f1e903f      50QhTaTwP9j2tB6ITGE2302C56C0624187B70BCE3EFCC679A9.gifA	807677486	123.5.10.31	中国河南省焦作市山阳区
807677486	2063648902	20200922143613	2063927839	410811	6 86eA1B891e27ee6fa16fb1      50QhTaTwP9j2tB6ITGE2302C56C0624187B70BCE3EFCC679A9.gifA	807677486	123.5.10.31	中国河南省焦作市山阳区
807677486	2063648902	20200922143623	2063927839	410811	6 86eA1B9e3173e76fa16fb1      50QhTaTwP9j2tB6ITGF64ADDEAB8A636ABD2797F620895CE4A.gifA	807677486	123.5.10.31	中国河南省焦作市山阳区
807677486	3452568708	20200930133941	2071465836	110108	搜索早乙女由依	807677486	123.120.15.108	中国北京市北京市海淀区
807677486	3490731596	20201002211716	2072701274	610000	有没有给	807677486	123.138.233.90	中国陕西省西安市
807677486	3490731596	20201002212145	2072701274	610000	6 86eA1B85d72f303afa8838      50fnep4WFTjXdi3t59AA4853118F8D69F0D9F960BAC2259A03.jpgA	807677486	123.138.233.90	中国陕西省西安市
807677486	3490731596	20201002212945	2072701274	610000	6 86eA1Ba1fdb9a679338d49      50fnep4WFTjXdi3t5930C3DF2D31BA9AD92CBC520F30637257.jpgA	807677486	123.138.233.90	中国陕西省西安市
807677486	3490731596	20201002213517	2072701274	610000	6 86eA1Ba6d59c533afa8838      50fnep4WFTjXdi3t59873EAAE0A6AC014BB2D55B7BCB73F861.gifA	807677486	123.138.233.90	中国陕西省西安市
807677486	3490731596	20201002213832	2072701274	610000	look	807677486	123.138.233.90	中国陕西省西安市
807677486	3490731596	20201002213934	2072701274	610000	动漫不行啊	807677486	123.138.233.90	中国陕西省西安市
807677486	3490731596	20201002214032	2072701274	610000	p站有	807677486	123.138.233.90	中国陕西省西安市
807677486	3490731596	20201002214339	2072701274	610000	搭个梯子翻墙	807677486	123.138.233.90	中国陕西省西安市
807677486	3490731596	20201002221955	2072701274	610000	关了	807677486	123.138.233.90	中国陕西省西安市
807677486	3490731596	20200926204042	2072727592	610116	200块钱加个钟	807677486	123.139.80.40	中国陕西省西安市
807677486	3490731596	20200926204231	2072727592	610116		807677486	123.139.80.40	中国陕西省西安市
807677486	2742147098	20201006073251	2072729340	610113	搜索抖音	807677486	123.139.86.252	中国陕西省西安市
807677486	177025867	20201014105751	2073294922	500000	6 92kA1	807677486	123.147.248.74	中国重庆市重庆市
807677486	177025867	20200922221929	2073295467	500000	搜索重口	807677486	123.147.250.107	中国重庆市重庆市
807677486	177025867	20200922221945	2073295467	500000	搜索重口	807677486	123.147.250.107	中国重庆市重庆市
807677486	177025867	20200922222008	2073295467	500000	艹	807677486	123.147.250.107	中国重庆市重庆市
807677486	177025867	20200922222012	2073295467	500000	垃圾机器人	807677486	123.147.250.107	中国重庆市重庆市
807677486	177025867	20200922222144	2073295467	500000	hhhc	807677486	123.147.250.107	中国重庆市重庆市
807677486	177025867	20200926223058	2073295467	500000	ؿ	807677486	123.147.250.107	中国重庆市重庆市
807677486	3452568708	20200930014831	2084573361	110000	搜索萝莉	807677486	124.64.16.177	中国北京市北京市
807677486	1012361522	20200927221031	2096015806	131003	这个得  翻墙	807677486	124.238.169.190	中国河北省廊坊市广阳区
807677486	1012361522	20200927221042	2096015806	131003	不好整	807677486	124.238.169.190	中国河北省廊坊市广阳区
807677486	1012361522	20200927221422	2096015806	131003	有个网站能看就行呗	807677486	124.238.169.190	中国河北省廊坊市广阳区
807677486	1012361522	20200927221437	2096015806	131003	翻墙多麻烦啊	807677486	124.238.169.190	中国河北省廊坊市广阳区
807677486	1012361522	20200927221558	2096015806	131003	也不能天天看  啊	807677486	124.238.169.190	中国河北省廊坊市广阳区
807677486	1012361522	20200927221623	2096015806	131003	最好别整	807677486	124.238.169.190	中国河北省廊坊市广阳区
807677486	1012361522	20200927221655	2096015806	131003	用不了   了	807677486	124.238.169.190	中国河北省廊坊市广阳区
807677486	1012361522	20200927221708	2096015806	131003	第七 应用  封了	807677486	124.238.169.190	中国河北省廊坊市广阳区
807677486	1012361522	20200927221747	2096015806	131003	确实	807677486	124.238.169.190	中国河北省廊坊市广阳区
807677486	1012361522	20200927221848	2096015806	131003	有整的  就有查的	807677486	124.238.169.190	中国河北省廊坊市广阳区
807677486	1012361522	20200927222026	2096015806	131003	这就不错了	807677486	124.238.169.190	中国河北省廊坊市广阳区
807677486	1012361522	20200929174834	2096015806	131003	@。 我有破解版@。	807677486	124.238.169.190	中国河北省廊坊市广阳区
807677486	1012361522	20200929175039	2096015806	131003	6 86eA1Bacc75e817b97bea2      50iuUpDe6VDhvGTgtS2B626DD1E20533E5000D6D3B08AEFA2D.jpgA	807677486	124.238.169.190	中国河北省廊坊市广阳区
807677486	1012361522	20200929175053	2096015806	131003	真有	807677486	124.238.169.190	中国河北省廊坊市广阳区
807677486	1012361522	20200929175300	2096015806	131003	私聊我	807677486	124.238.169.190	中国河北省廊坊市广阳区
807677486	1012361522	20200929175303	2096015806	131003	我给你发	807677486	124.238.169.190	中国河北省廊坊市广阳区
807677486	1012361522	20200929192744	2096015806	131003	谁他妈给我举报了 我刚他妈  解开  艹	807677486	124.238.169.190	中国河北省廊坊市广阳区
807677486	1012361522	20201004174221	2096015806	131003	有啊	807677486	124.238.169.190	中国河北省廊坊市广阳区
807677486	1012361522	20201004174447	2096015806	131003	搜索360	807677486	124.238.169.190	中国河北省廊坊市广阳区
807677486	1012361522	20201004174513	2096015806	131003	@♂issolute @♂issolute 有	807677486	124.238.169.190	中国河北省廊坊市广阳区
807677486	1012361522	20200926215433	2096016077	131003	？？？	807677486	124.238.170.205	中国河北省廊坊市广阳区
807677486	1012361522	20200926215440	2096016077	131003	给你管理	807677486	124.238.170.205	中国河北省廊坊市广阳区
807677486	1012361522	20200926215455	2096016077	131003	@简白丶	807677486	124.238.170.205	中国河北省廊坊市广阳区
807677486	1012361522	20200926215626	2096016077	131003	拜拜 你们看 我看电子书去了	807677486	124.238.170.205	中国河北省廊坊市广阳区
807677486	1439086750	20201010010213	2096051239	130824	旧情	807677486	124.239.52.39	中国河北省承德市滦平县
807677486	1066909418	20200929092458	2101895246	630104	资源最全的老司机成人论坛，各类资源都有，手机电脑都可以在线观看，亲测可用：http://scct5460fe.work:8053/forum.php?t=3768505	807677486	125.72.96.78	中国青海省西宁市
807677486	1066909418	20200929094113	2101895246	630104	wnm	807677486	125.72.96.78	中国青海省西宁市
807677486	2283932146	20201001133631	2102298646	350524	@一个机器人	807677486	125.78.136.22	中国福建省泉州市
807677486	734326303	20201008234606	2345631680	510000	搜3d	807677486	139.207.127.192	中国四川省成都市
807677486	734326303	20201008234652	2345631680	510000	6 86eA1B9c5d9a466f0d22b7      503Jnwww6BBzEkMp3PC673995FA0017F8742834AF29B894334.jpgA	807677486	139.207.127.192	中国四川省成都市
807677486	734326303	20201013184936	2345644871	510000	没找到	807677486	139.207.179.71	中国四川省成都市
807677486	734326303	20201013185551	2345644871	510000	打不开	807677486	139.207.179.71	中国四川省成都市
807677486	2565463397	20200922113636	2345644950	510000	好家伙	807677486	139.207.179.150	中国四川省成都市
807677486	2565463397	20200922113638	2345644950	510000	三人	807677486	139.207.179.150	中国四川省成都市
807677486	2565463397	20200922113953	2345644950	510000	6 86eA1Baaced8977b964ca8     1bbKj6ybwSiRMB29xasA69D4B60EBCB9426EED6729BEDB5A784.jpgA	807677486	139.207.179.150	中国四川省成都市
807677486	1822714691	20201002121349	2432677119	371329		807677486	144.255.180.255	中国山东省临沂市
807677486	1822714691	20201002121349	2432677119	371329	奸 .* *. 女优	807677486	144.255.180.255	中国山东省临沂市
807677486	1822714691	20201002121349	2432677119	371329	看小说 .* PS:资源都不同,无法加载可参数换个试试  .	807677486	144.255.180.255	中国山东省临沂市
807677486	1822714691	20201002121353	2432677119	371329	切换成功，当前视频为随机视频	807677486	144.255.180.255	中国山东省临沂市
807677486	1822714691	20201002121353	2432677119	371329	取消广告成功，当前无广告 上部分内容为 精品福利 中间内容为 点击播放 小尾巴内容为 小尾巴 下面部分内容为 长按可以转发 播放器广告内容为 欢迎观看 跳转链接内容为 http://baidu.com/ 跳转广告内容为 转发永久保存 无 无 无	807677486	144.255.180.255	中国山东省临沂市
807677486	1822714691	20201002121353	2432677119	371329	小尾巴链接设置成功，当前小尾巴广告为：  http://baidu.com/	807677486	144.255.180.255	中国山东省临沂市
807677486	1822714691	20201002121353	2432677119	371329	已成功切换到文字，有利于防屏蔽哦	807677486	144.255.180.255	中国山东省临沂市
807677486	1822714691	20201002121353	2432677119	371329	设置成功	807677486	144.255.180.255	中国山东省临沂市
807677486	1822714691	20201002121357	2432677119	371329	发片功能开启了，尽情看片吧！	807677486	144.255.180.255	中国山东省临沂市
807677486	1822714691	20201002121420	2432677119	371329	精品福利 点击连接播放：https://t.tikuti.cn/6ITS673b?_wv=3 长按可以转发	807677486	144.255.180.255	中国山东省临沂市
807677486	1822714691	20201002121529	2432677119	371329	精品福利 点击连接播放：https://t.tikuti.cn/s4CkpN?_wv=3 长按可以转发	807677486	144.255.180.255	中国山东省临沂市
807677486	1822714691	20201002122009	2432677119	371329	精品福利 点击连接播放：https://t.tikuti.cn/nN1uroA?_wv=3 长按可以转发	807677486	144.255.180.255	中国山东省临沂市
807677486	1822714691	20201002130831	2432677119	371329	精品福利 点击连接播放：https://t.tikuti.cn/cSlnp6rZ?_wv=3 长按可以转发	807677486	144.255.180.255	中国山东省临沂市
807677486	1822714691	20201002130914	2432677119	371329	精品福利 点击连接播放：https://t.tikuti.cn/zSvYEUH?_wv=3 长按可以转发	807677486	144.255.180.255	中国山东省临沂市
807677486	1822714691	20201002131015	2432677119	371329	精品福利 点击连接播放：https://t.tikuti.cn/0R8ozvgs?_wv=3 长按可以转发	807677486	144.255.180.255	中国山东省临沂市
807677486	1822714691	20201002131650	2432677119	371329	精品福利 点击连接播放：https://t.tikuti.cn/Dk6S5bt5?_wv=3 长按可以转发	807677486	144.255.180.255	中国山东省临沂市
807677486	1822714691	20201002131719	2432677119	371329	精品福利 点击连接播放：https://t.tikuti.cn/CGJ77ar?_wv=3 长按可以转发	807677486	144.255.180.255	中国山东省临沂市
807677486	1822714691	20201002131730	2432677119	371329	精品福利 点击连接播放：https://t.tikuti.cn/23F9AC?_wv=3 长按可以转发	807677486	144.255.180.255	中国山东省临沂市
807677486	1822714691	20201002132251	2432677119	371329	精品福利 点击连接播放：https://t.tikuti.cn/yPbl0j1?_wv=3 长按可以转发	807677486	144.255.180.255	中国山东省临沂市
807677486	1822714691	20201002132309	2432677119	371329	精品福利 点击连接播放：https://t.tikuti.cn/X9qm0u?_wv=3 长按可以转发	807677486	144.255.180.255	中国山东省临沂市
807677486	1822714691	20201002133223	2432677119	371329	精品福利 点击连接播放：https://t.tikuti.cn/CBC04k5?_wv=3 长按可以转发	807677486	144.255.180.255	中国山东省临沂市
807677486	1822714691	20201002133307	2432677119	371329	精品福利 点击连接播放：https://t.tikuti.cn/EhP2Lzv3?_wv=3 长按可以转发	807677486	144.255.180.255	中国山东省临沂市
807677486	1822714691	20201002133527	2432677119	371329	精品福利 点击连接播放：https://t.tikuti.cn/SXC7w7?_wv=3 长按可以转发	807677486	144.255.180.255	中国山东省临沂市
807677486	1822714691	20201002134041	2432677119	371329	精品福利 点击连接播放：https://t.tikuti.cn/jkbqlY?_wv=3 长按可以转发	807677486	144.255.180.255	中国山东省临沂市
807677486	1822714691	20201002134105	2432677119	371329	精品福利 点击连接播放：https://t.tikuti.cn/oyDIrEa?_wv=3 长按可以转发	807677486	144.255.180.255	中国山东省临沂市
