groupid	id	capture_time	content	ipareaid	dotip	position	len_content	_query_matchterms
1043742061	775315212	2.0201E+13	@不不不不不对 QQ空姐里面翻的	440000	14.16.18.33	中国广东省	16	1043742061
1043742061	775315212	2.0201E+13	人确实长这样	440000	14.16.18.33	中国广东省	6	1043742061
1049074697	2780763079	2.0201E+13	@风尘 最近深圳很严吧	440112	14.18.150.154	中国广东省广州市黄埔区	11	1049074697
1049074697	2780763079	2.0201E+13	@风尘 广州不好玩	440112	14.18.150.154	中国广东省广州市黄埔区	9	1049074697
1049074697	2780763079	2.0201E+13	卧槽	440112	14.18.150.154	中国广东省广州市黄埔区	2	1049074697
1049074697	2780763079	2.0201E+13	不会是我吧	440112	14.18.150.154	中国广东省广州市黄埔区	5	1049074697
1049074697	2780763079	2.0201E+13	@手手 准备赴上海搬砖？	440112	14.18.150.154	中国广东省广州市黄埔区	12	1049074697
1049074697	2780763079	2.0201E+13	没	440112	14.18.150.154	中国广东省广州市黄埔区	1	1049074697
1049074697	2780763079	2.0201E+13	去哪里玩	440112	14.18.150.154	中国广东省广州市黄埔区	4	1049074697
1049074697	844985434	2.0201E+13	不一定的	440100	14.22.7.53	中国广东省广州市	4	1049074697
1049074697	844985434	2.0201E+13	很多可以换年份	440100	14.22.7.53	中国广东省广州市	7	1049074697
1049074697	844985434	2.0201E+13	换个标	440100	14.22.7.53	中国广东省广州市	3	1049074697
141498982	844985434	2.0201E+13	再撸撸看看硬不	440100	14.22.7.53	中国广东省广州市	7	141498982
141498982	844985434	2.0201E+13	吃完午饭撸一次午睡	440100	14.22.7.53	中国广东省广州市	9	141498982
141498982	844985434	2.0201E+13	连着两发都没问题	440100	14.22.7.53	中国广东省广州市	8	141498982
141498982	844985434	2.0201E+13	我现在	440100	14.22.7.53	中国广东省广州市	3	141498982
141498982	844985434	2.0201E+13	刚刚地铁见到一个露肚皮的	440100	14.22.7.53	中国广东省广州市	12	141498982
1049074697	844985434	2.0201E+13	一瓶矛台能换一台飞度？	440100	14.22.7.53	中国广东省广州市	11	1049074697
1049074697	844985434	2.0201E+13	没钱喝那玩意	440100	14.22.7.53	中国广东省广州市	6	1049074697
1049074697	844985434	2.0201E+13	有钱全用到屁股上	440100	14.22.7.53	中国广东省广州市	8	1049074697
1049074697	844985434	2.0201E+13	美酒不如一个美臀	440100	14.22.7.53	中国广东省广州市	8	1049074697
1049074697	844985434	2.0201E+13	见到有美臀顶的机会还是放下美酒去顶屁股	440100	14.22.7.53	中国广东省广州市	19	1049074697
1049074697	844985434	2.0201E+13	没音乐节	440100	14.22.7.53	中国广东省广州市	4	1049074697
1049074697	844985434	2.0201E+13	送张青岛机票我现在表演插逼臀你看	440100	14.22.7.53	中国广东省广州市	16	1049074697
1049074697	844985434	2.0201E+13	买票没	440100	14.22.7.53	中国广东省广州市	3	1049074697
1049074697	844985434	2.0201E+13	今个星期消耗了多少精华	440100	14.22.7.53	中国广东省广州市	11	1049074697
1049074697	844985434	2.0201E+13	这麽吊	440100	14.22.7.53	中国广东省广州市	3	1049074697
1049074697	844985434	2.0201E+13	开挂了	440100	14.22.7.53	中国广东省广州市	3	1049074697
1049074697	844985434	2.0201E+13	本顶委会要颁个飞跃进步奖给你	440100	14.22.7.53	中国广东省广州市	14	1049074697
1049074697	844985434	2.0201E+13	没批发汇仁肾宝片补补	440100	14.22.7.53	中国广东省广州市	10	1049074697
1049074697	844985434	2.0201E+13	？	440100	14.22.7.53	中国广东省广州市	1	1049074697
1049074697	844985434	2.0201E+13	顶S完就来一片补充体力	440100	14.22.7.53	中国广东省广州市	11	1049074697
1049074697	844985434	2.0201E+13	不然你营养跟不上	440100	14.22.7.53	中国广东省广州市	8	1049074697
1049074697	844985434	2.0201E+13	这场合的音乐节对于广州来说真无能为力	440100	14.22.7.53	中国广东省广州市	18	1049074697
1049074697	844985434	2.0201E+13	真的假的这整容	440100	14.22.7.53	中国广东省广州市	7	1049074697
1049074697	844985434	2.0201E+13	我想整成蔡徐坤	440100	14.22.7.53	中国广东省广州市	7	1049074697
141498982	844985434	2.0201E+13	嗯	440100	14.22.7.53	中国广东省广州市	1	141498982
141498982	844985434	2.0201E+13	高血压很多老人都有	440100	14.22.7.53	中国广东省广州市	9	141498982
141498982	844985434	2.0201E+13	不能动气	440100	14.22.7.53	中国广东省广州市	4	141498982
1049074697	2780763079	2.02009E+13	6 92kA1	440103	14.23.40.236	中国广东省广州市白云区	8	1049074697
1049074697	2780763079	2.02009E+13	小心了	440103	14.23.40.236	中国广东省广州市白云区	3	1049074697
1049074697	2780763079	2.02009E+13	[视频]你的QQ暂不支持查看视频短片，请升级到最新版本后查看。	440103	14.23.40.236	中国广东省广州市白云区	31	1049074697
1049074697	2780763079	2.02009E+13	入沟	440103	14.23.40.236	中国广东省广州市白云区	2	1049074697
1049074697	2780763079	2.0201E+13	@法王 去地铁开展工作了？	440103	14.23.40.236	中国广东省广州市白云区	13	1049074697
1049074697	2780763079	2.0201E+13	剪个寸头吧	440103	14.23.40.236	中国广东省广州市白云区	5	1049074697
1049074697	2780763079	2.0201E+13	6 92kA1	440103	14.23.40.236	中国广东省广州市白云区	8	1049074697
1049074697	2780763079	2.0201E+13	这村头怎样	440103	14.23.40.236	中国广东省广州市白云区	5	1049074697
1049074697	2780763079	2.0201E+13	@法王 多少钱	440103	14.23.40.236	中国广东省广州市白云区	7	1049074697
1049074697	2780763079	2.0201E+13	上图	440103	14.23.40.236	中国广东省广州市白云区	2	1049074697
1049074697	2780763079	2.0201E+13	闪照也可以	440103	14.23.40.236	中国广东省广州市白云区	5	1049074697
1049074697	2780763079	2.0201E+13	你搞笑	440103	14.23.40.236	中国广东省广州市白云区	3	1049074697
1049074697	2780763079	2.0201E+13	你就算发张路人甲上来	440103	14.23.40.236	中国广东省广州市白云区	10	1049074697
1049074697	2780763079	2.0201E+13	我也不知道	440103	14.23.40.236	中国广东省广州市白云区	5	1049074697
1049074697	2780763079	2.0201E+13	相亲	440103	14.23.40.236	中国广东省广州市白云区	2	1049074697
1049074697	2780763079	2.0201E+13	一样的	440103	14.23.40.236	中国广东省广州市白云区	3	1049074697
1049074697	2780763079	2.0201E+13	还有网恋	440103	14.23.40.236	中国广东省广州市白云区	4	1049074697
1049074697	2780763079	2.0201E+13	你已发张图上来就真的是你？	440103	14.23.40.236	中国广东省广州市白云区	13	1049074697
1049074697	2780763079	2.0201E+13	网上大把	440103	14.23.40.236	中国广东省广州市白云区	4	1049074697
1049074697	2780763079	2.0201E+13	山东下雪了吗	440103	14.23.40.236	中国广东省广州市白云区	6	1049074697
1049074697	2780763079	2.0201E+13	做个好人	440103	14.23.40.237	中国广东省广州市白云区	4	1049074697
1049074697	2780763079	2.0201E+13	这么晚还有高峰可以射	440103	14.23.40.237	中国广东省广州市白云区	10	1049074697
1049074697	964853940	2.0201E+13	30号那晚，我去brt发现一个同行	440105	14.23.96.109	中国广东省广州市海珠区	17	1049074697
1049074697	964853940	2.0201E+13	他的猎物一个站就下车了	440105	14.23.96.109	中国广东省广州市海珠区	11	1049074697
1049074697	964853940	2.0201E+13	我和他一个站上次的	440105	14.23.96.109	中国广东省广州市海珠区	9	1049074697
1049074697	964853940	2.0201E+13	车	440105	14.23.96.109	中国广东省广州市海珠区	1	1049074697
696413557	730442932	2.0201E+13	我现在也是	440111	14.23.103.30	中国广东省广州市天河区	5	696413557
696413557	730442932	2.0201E+13	不刻意去顶	440111	14.23.103.30	中国广东省广州市天河区	5	696413557
696413557	730442932	2.0201E+13	不想出事，丢了工作	440111	14.23.103.30	中国广东省广州市天河区	9	696413557
870353616	2857492985	2.0201E+13	@阳光女孩 ，退租不把东西都收拾完才走吗？	440000	14.24.42.32	中国广东省广州市	21	870353616
696413557	499219193	2.0201E+13	@君子 介绍给我啊，两个都要	440000	14.24.46.116	中国广东省广州市	14	696413557
141498982	499219193	2.0201E+13	@小绵羊 怎么那么容易啊	440000	14.24.46.116	中国广东省广州市	12	141498982
141498982	499219193	2.0201E+13	你这小子到底有什么绝招	440000	14.24.46.116	中国广东省广州市	11	141498982
696413557	499219193	2.0201E+13	那么多人，会有证据吗	440000	14.24.46.116	中国广东省广州市	10	696413557
696413557	499219193	2.0201E+13	除非被人拍到	440000	14.24.46.116	中国广东省广州市	6	696413557
696413557	499219193	2.0201E+13	这么多人，碰碰也正常啊，碰碰你就抓人家？	440000	14.24.46.116	中国广东省广州市	20	696413557
696413557	499219193	2.0201E+13	只要被女的抓就脱不了？	440000	14.24.46.116	中国广东省广州市	11	696413557
696413557	499219193	2.0201E+13	@Mo likiiod 周末有介绍吗	440000	14.24.46.116	中国广东省广州市	18	696413557
696413557	499219193	2.0201E+13	哪里人多？	440000	14.24.46.116	中国广东省广州市	5	696413557
696413557	499219193	2.0201E+13	妈的，在天河城逛逛没机会啊	440000	14.24.46.116	中国广东省广州市	13	696413557
696413557	499219193	2.0201E+13	哪里都不多人	440000	14.24.46.116	中国广东省广州市	6	696413557
696413557	499219193	2.0201E+13	[视频]你的QQ暂不支持查看视频短片，请升级到最新版本后查看。	440000	14.24.46.116	中国广东省广州市	31	696413557
696413557	499219193	2.0201E+13	有兄弟知道哪里有多吗	440000	14.24.46.116	中国广东省广州市	10	696413557
696413557	499219193	2.0201E+13	没有人聚集的地方啊	440000	14.24.46.116	中国广东省广州市	9	696413557
696413557	499219193	2.0201E+13	[视频]你的QQ暂不支持查看视频短片，请升级到最新版本后查看。	440000	14.24.46.116	中国广东省广州市	31	696413557
696413557	499219193	2.0201E+13	@输记 是啊，有介绍？	440000	14.24.46.116	中国广东省广州市	11	696413557
696413557	499219193	2.0201E+13	现在去哪人多	440000	14.24.46.116	中国广东省广州市	6	696413557
696413557	499219193	2.0201E+13	不挤啊	440000	14.24.46.116	中国广东省广州市	3	696413557
696413557	499219193	2.0201E+13	刚刚地铁	440000	14.24.46.116	中国广东省广州市	4	696413557
696413557	499219193	2.0201E+13	@输记 现在周末新市墟怎么样了	440000	14.24.46.116	中国广东省广州市	15	696413557
696413557	499219193	2.0201E+13	周末没有晚高峰吧	440000	14.24.46.116	中国广东省广州市	8	696413557
696413557	499219193	2.0201E+13	三号线现在很多人	440000	14.24.46.116	中国广东省广州市	8	696413557
696413557	499219193	2.0201E+13	[视频]你的QQ暂不支持查看视频短片，请升级到最新版本后查看。	440000	14.24.46.116	中国广东省广州市	31	696413557
696413557	499219193	2.0201E+13	顶了两站这个打屁股	440000	14.24.46.116	中国广东省广州市	9	696413557
696413557	499219193	2.0201E+13	现在不挤，躲了	440000	14.24.46.116	中国广东省广州市	7	696413557
696413557	499219193	2.0201E+13	刚刚超挤	440000	14.24.46.116	中国广东省广州市	4	696413557
141498982	499219193	2.0201E+13	[视频]你的QQ暂不支持查看视频短片，请升级到最新版本后查看。	440000	14.24.142.203	中国广东省广州市	31	141498982
141498982	499219193	2.0201E+13	骚货	440000	14.24.142.203	中国广东省广州市	2	141498982
141498982	499219193	2.0201E+13	从猎德一直跟顶到客村，中途转车一直不躲，配合	440000	14.24.142.203	中国广东省广州市	22	141498982
696413557	1973246507	2.0201E+13	[视频]你的QQ暂不支持查看视频短片，请升级到最新版本后查看。	440000	14.24.202.184	中国广东省	31	696413557
960047897	1561543310	2.02009E+13	6 86eA1Bb5f9b0eeb7c0c4cd      50HkzYBUmuTEfKFZM911BBB28EEDE8B8083614478A8C94B589.jpgA	440000	14.24.205.12	中国广东省	86	960047897
960047897	1561543310	2.02009E+13	这个百分百漏点了	440000	14.24.205.12	中国广东省	8	960047897
696413557	499219193	2.0201E+13	爽了爽了	440000	14.25.30.189	中国广东省广州市	4	696413557
696413557	499219193	2.0201E+13	制服的感觉真爽	440000	14.25.30.189	中国广东省广州市	7	696413557
696413557	499219193	2.0201E+13	从开始拒绝到接受，白云大道到林和西	440000	14.25.30.189	中国广东省广州市	17	696413557
696413557	499219193	2.0201E+13	征服的感觉真爽	440000	14.25.30.189	中国广东省广州市	7	696413557
696413557	499219193	2.0201E+13	裙子，大屁股	440000	14.25.30.189	中国广东省广州市	6	696413557
696413557	499219193	2.0201E+13	有空在慢慢说	440000	14.25.30.189	中国广东省广州市	6	696413557
696413557	499219193	2.0201E+13	年轻妹子	440000	14.25.30.189	中国广东省广州市	4	696413557
696413557	499219193	2.0201E+13	妈的，早高峰要过了，就服务她一个人？	440000	14.25.30.189	中国广东省广州市	18	696413557
696413557	499219193	2.0201E+13	白云大道，开始排队时看到这个裙子打屁股就喜欢上了，跟着后面碰到她屁股就躲，以为没机会了，但是真是极品不愿意放弃，车来了看她拼命要挤上去，我就帮她把人挤开，护着她同时顶着，没想到她不躲了，然后几次被人挤开，我还是又挤到她后面，一直不躲我了，我就放心了，尽情膨胀在她屁股沟，明显感觉到她在享受	440000	14.25.30.189	中国广东省广州市	144	696413557
696413557	499219193	2.0201E+13	征服的感觉好爽	440000	14.25.30.189	中国广东省广州市	7	696413557
870353616	2857492985	2.0201E+13	@潜心 @潜心 牛	440000	14.25.39.223	中国广东省广州市	9	870353616
870353616	2857492985	2.0201E+13	@潜心 @潜心 给你发个	440000	14.25.39.223	中国广东省广州市	12	870353616
696413557	1973246507	2.0201E+13	那些没得顶	440000	14.25.47.154	中国广东省广州市	5	696413557
696413557	1973246507	2.0201E+13	没有舞池	440000	14.25.47.154	中国广东省广州市	4	696413557
696413557	1973246507	2.0201E+13	都是干喝酒	440000	14.25.47.154	中国广东省广州市	5	696413557
696413557	1973246507	2.0201E+13	然后跳舞就那么一点位置 都没几个人跳	440000	14.25.47.154	中国广东省广州市	18	696413557
696413557	1973246507	2.0201E+13	又亮	440000	14.25.47.154	中国广东省广州市	2	696413557
696413557	1973246507	2.0201E+13	阿曼尼是在舞池干什么都看不见的	440000	14.25.47.154	中国广东省广州市	15	696413557
696413557	1973246507	2.0201E+13	不点酒不开台	440000	14.25.47.154	中国广东省广州市	6	696413557
696413557	1973246507	2.0201E+13	我都是自己一个人去	440000	14.25.47.154	中国广东省广州市	9	696413557
870353616	2857492985	2.0201E+13	@对你何止执迷不悟 @对你何止执迷不悟 简单吧……看你拍哪种	440000	14.25.162.66	中国广东省广州市	30	870353616
870353616	2857492985	2.0201E+13	@对你何止执迷不悟 @对你何止执迷不悟 你想拍裙底还是拍自己顶女人。你就正常放手机在下面，还是你心虚，你就当正常拿手机或者玩手机，就没事了。那你正常玩手机或者把手机放在裤子那里，你怎么不怕呢。心态原因	440000	14.25.162.66	中国广东省广州市	100	870353616
870353616	2857492985	2.0201E+13	@比钻石还闪亮的男人 @比钻石还闪亮的男人 ，你跟着后面拍肯定不一样，我说的是拥挤时静止拍摄	440000	14.25.162.66	中国广东省广州市	46	870353616
870353616	2857492985	2.0201E+13	我买早餐和医院里等电梯，单单用手机就拍过少妇裙底，不过她们裙子也短，而且是松松的。	440000	14.25.162.66	中国广东省广州市	41	870353616
696413557	499219193	2.0201E+13	不知道啊，没人通知？	440000	14.25.175.1	中国广东省广州市	10	696413557
696413557	499219193	2.0201E+13	今晚还有吗	440000	14.25.175.1	中国广东省广州市	5	696413557
696413557	499219193	2.0201E+13	[视频]你的QQ暂不支持查看视频短片，请升级到最新版本后查看。	440000	14.25.175.1	中国广东省广州市	31	696413557
696413557	499219193	2.0201E+13	骚妹妹	440000	14.25.175.1	中国广东省广州市	3	696413557
696413557	499219193	2.0201E+13	人少也不躲	440000	14.25.175.1	中国广东省广州市	5	696413557
696413557	499219193	2.0201E+13	要不是怕被拍照，我会让她爽个够	440000	14.25.175.1	中国广东省广州市	15	696413557
696413557	499219193	2.0201E+13	人少，不怎么敢顶	440000	14.25.175.1	中国广东省广州市	8	696413557
696413557	499219193	2.0201E+13	永泰到燕塘下车，以为转六号线继续，出站了，遗憾	440000	14.25.175.1	中国广东省广州市	23	696413557
696413557	499219193	2.0201E+13	@天天好心情 别吓我	440000	14.25.175.1	中国广东省广州市	10	696413557
696413557	499219193	2.0201E+13	就是怕被拍	440000	14.25.175.1	中国广东省广州市	5	696413557
696413557	499219193	2.0201E+13	要不然不会放过他	440000	14.25.175.1	中国广东省广州市	8	696413557
696413557	499219193	2.0201E+13	要看运气	440000	14.25.175.1	中国广东省广州市	4	696413557
696413557	499219193	2.0201E+13	一天能遇一两个不错了	440000	14.25.175.1	中国广东省广州市	10	696413557
696413557	499219193	2.0201E+13	肯定不是忍耐，人那么少都不躲	440000	14.25.175.1	中国广东省广州市	14	696413557
696413557	499219193	2.0201E+13	还故意弯腰	440000	14.25.175.1	中国广东省广州市	5	696413557
696413557	499219193	2.0201E+13	她都那样了，就怪我不大胆了	440000	14.25.175.1	中国广东省广州市	13	696413557
696413557	499219193	2.0201E+13	我人少真的胆小	440000	14.25.175.1	中国广东省广州市	7	696413557
696413557	499219193	2.0201E+13	换你们人少不躲的那么敢大胆搞吗	440000	14.25.175.1	中国广东省广州市	15	696413557
696413557	499219193	2.0201E+13	我回头看几次没人注意才敢继续的	440000	14.25.175.1	中国广东省广州市	15	696413557
696413557	499219193	2.0201E+13	@小Mo	440000	14.25.175.1	中国广东省广州市	4	696413557
696413557	499219193	2.0201E+13	就是怕有旁边好事者	440000	14.25.175.1	中国广东省广州市	9	696413557
696413557	499219193	2.0201E+13	能让顶就不错了，还敢扣逼	440000	14.25.175.1	中国广东省广州市	12	696413557
696413557	499219193	2.0201E+13	兄弟们介绍下啊，今天去哪里玩呢	440000	14.25.175.1	中国广东省广州市	15	696413557
696413557	499219193	2.0201E+13	只有地铁了	440000	14.25.175.1	中国广东省广州市	5	696413557
696413557	499219193	2.0201E+13	昨天下午在京溪南方医院超挤	440000	14.25.175.1	中国广东省广州市	13	696413557
696413557	499219193	2.0201E+13	不错不错	440000	14.25.175.1	中国广东省广州市	4	696413557
696413557	499219193	2.0201E+13	谢谢兄弟指点	440000	14.25.175.1	中国广东省广州市	6	696413557
696413557	499219193	2.0201E+13	@小Mo 兄弟一看就是经验丰富啊	440000	14.25.175.1	中国广东省广州市	16	696413557
696413557	499219193	2.0201E+13	永泰妹子多	440000	14.25.175.1	中国广东省广州市	5	696413557
696413557	499219193	2.0201E+13	永泰上，同和守株待兔	440000	14.25.175.1	中国广东省广州市	10	696413557
696413557	499219193	2.0201E+13	刚刚挤了一趟，顶了不久躲了	440000	14.25.175.1	中国广东省广州市	13	696413557
696413557	499219193	2.0201E+13	@小Mo 谢谢指教	440000	14.25.175.1	中国广东省广州市	9	696413557
696413557	499219193	2.0201E+13	高增到嘉禾望岗不多人啊	440000	14.25.175.1	中国广东省广州市	11	696413557
696413557	499219193	2.0201E+13	那边不是有疫情？	440000	14.25.175.1	中国广东省广州市	8	696413557
696413557	499219193	2.0201E+13	会不会受影响了	440000	14.25.175.1	中国广东省广州市	7	696413557
696413557	499219193	2.0201E+13	@小Mo @小Mo 龙归汽车站？	440000	14.25.175.1	中国广东省广州市	16	696413557
696413557	499219193	2.0201E+13	你不是说星期天下午学生回校？	440000	14.25.175.1	中国广东省广州市	14	696413557
696413557	499219193	2.0201E+13	公交站？	440000	14.25.175.1	中国广东省广州市	4	696413557
696413557	499219193	2.0201E+13	那我怎么去	440000	14.25.175.1	中国广东省广州市	5	696413557
696413557	499219193	2.0201E+13	龙归地铁站出来怎么走？	440000	14.25.175.1	中国广东省广州市	11	696413557
696413557	499219193	2.0201E+13	公交车？	440000	14.25.175.1	中国广东省广州市	4	696413557
696413557	499219193	2.0201E+13	地铁站口的公交车吗	440000	14.25.175.1	中国广东省广州市	9	696413557
696413557	499219193	2.0201E+13	厉害	440000	14.25.175.1	中国广东省广州市	2	696413557
696413557	499219193	2.0201E+13	周末也射啊	440000	14.25.175.1	中国广东省广州市	5	696413557
696413557	499219193	2.0201E+13	@beast 兄弟报下坐标啊	440000	14.25.175.1	中国广东省广州市	14	696413557
696413557	499219193	2.0201E+13	哪里射的	440000	14.25.175.1	中国广东省广州市	4	696413557
696413557	499219193	2.0201E+13	哪里那么多人	440000	14.25.175.1	中国广东省广州市	6	696413557
696413557	499219193	2.0201E+13	@beast 兄弟一起？	440000	14.25.175.1	中国广东省广州市	12	696413557
696413557	499219193	2.0201E+13	我顶从来不射	440000	14.25.175.1	中国广东省广州市	6	696413557
696413557	499219193	2.0201E+13	@beast 射了女的知道吗	440000	14.25.175.1	中国广东省广州市	14	696413557
696413557	499219193	2.0201E+13	阿曼尼是啥	440000	14.25.175.1	中国广东省广州市	5	696413557
696413557	499219193	2.0201E+13	新市墟那里？	440000	14.25.175.1	中国广东省广州市	6	696413557
696413557	499219193	2.0201E+13	知道了	440000	14.25.175.1	中国广东省广州市	3	696413557
696413557	499219193	2.0201E+13	去年去过	440000	14.25.175.1	中国广东省广州市	4	696413557
696413557	499219193	2.0201E+13	没什么机会啊	440000	14.25.175.1	中国广东省广州市	6	696413557
696413557	499219193	2.0201E+13	舞池射吗	440000	14.25.175.1	中国广东省广州市	4	696413557
696413557	499219193	2.0201E+13	哪个二哥	440000	14.25.175.1	中国广东省广州市	4	696413557
696413557	499219193	2.0201E+13	二哥出来介绍下怎么玩呢	440000	14.25.175.1	中国广东省广州市	11	696413557
696413557	499219193	2.0201E+13	我去过不会玩	440000	14.25.175.1	中国广东省广州市	6	696413557
696413557	499219193	2.0201E+13	跳舞的人不多	440000	14.25.175.1	中国广东省广州市	6	696413557
696413557	499219193	2.0201E+13	@二二二 @二二二 我去年去上舞台不挤啵	440000	14.25.175.1	中国广东省广州市	20	696413557
696413557	499219193	2.0201E+13	有时上去都是男的多，或者女的不是美屁屁	440000	14.25.175.1	中国广东省广州市	19	696413557
696413557	499219193	2.0201E+13	不是薄裙子我一般看不上	440000	14.25.175.1	中国广东省广州市	11	696413557
696413557	499219193	2.0201E+13	星期天人还多吗	440000	14.25.175.1	中国广东省广州市	7	696413557
696413557	499219193	2.0201E+13	@二二二 你去干杀，不用钱的吧	440000	14.25.175.1	中国广东省广州市	15	696413557
696413557	499219193	2.0201E+13	我去两次都是干杀，一个人混进去，没订桌点酒	440000	14.25.175.1	中国广东省广州市	21	696413557
696413557	499219193	2.0201E+13	就是有点不好意思	440000	14.25.175.1	中国广东省广州市	8	696413557
696413557	499219193	2.0201E+13	妈的，三号线女的太精了，基本没收获	440000	14.25.176.40	中国广东省广州市	17	696413557
696413557	499219193	2.0201E+13	@阳痿（2020年10月16日退圈） @阳痿（2020年10月16日退圈） 没注意看群，错过了	440000	14.25.176.40	中国广东省广州市	47	696413557
960047897	1034270295	2.0201E+13	6 86eA1Ba515cb2db703e9e3    1f90bzqiyjaR2VvhSka34773C59833E0EEB9AA519A9D0D3832EC.jpgA	440000	14.27.61.191	中国广东省广州市	86	960047897
960047897	1034270295	2.0201E+13	6 86eA1B964faf78b703e9e1    1f90bzqiyjaR2VvhSka304E8150AA0E683166757BE52A07439CA.jpgA	440000	14.27.61.191	中国广东省广州市	86	960047897
960047897	1034270295	2.0201E+13	6 86eA1B8d210ec3b703e9e1    1f90bzqiyjaR2VvhSka35857452489A576EE8D430972252DE894.jpgA	440000	14.27.61.191	中国广东省广州市	86	960047897
960047897	1034270295	2.0201E+13	6 86eA1B9edbfbeb7160e857    1f90bzqiyjaR2VvhSka319155045038AB7D21A58DFCDB914101B.jpgA	440000	14.27.61.191	中国广东省广州市	86	960047897
960047897	1034270295	2.0201E+13	6 86eA1Bb395dccc e160690    1f90bzqiyjaR2VvhSka3E6527240740DDD4B1C520620068F3A3C.jpgA	440000	14.27.61.191	中国广东省广州市	86	960047897
960047897	1034270295	2.0201E+13	6 86eA1Bb42fb7cab703e13a    1f90bzqiyjaR2VvhSka3125A33AB345BF455D5915D4DA4C48922.jpgA	440000	14.27.61.191	中国广东省广州市	86	960047897
960047897	1034270295	2.0201E+13	这个机场工作的，	440000	14.27.61.191	中国广东省广州市	8	960047897
960047897	1034270295	2.0201E+13	我在车上拍，不然搭讪了	440000	14.27.61.191	中国广东省广州市	11	960047897
960047897	1034270295	2.0201E+13	6 86eA1B91f44e623b2459fc    1f90bzqiyjaR2VvhSka3BBB5261D5BAF04DD9DCB5414E9DBBD7B.jpgA	440000	14.27.61.191	中国广东省广州市	86	960047897
960047897	1034270295	2.0201E+13	没发现这个吗	440000	14.27.61.191	中国广东省广州市	6	960047897
960047897	1034270295	2.0201E+13	我在怀疑是不是给外射，但角度又好像不对	440000	14.27.61.191	中国广东省广州市	19	960047897
1044937272	157946892	2.0201E+13	[闪照]请使用新版手机QQ查看闪照。	440000	14.28.3.22	中国广东省深圳市	18	1044937272
1044937272	157946892	2.0201E+13	小鸡吧都顶起来@全体成员	440000	14.28.3.22	中国广东省深圳市	12	1044937272
1044937272	157946892	2.0201E+13	[视频]你的QQ暂不支持查看视频短片，请升级到最新版本后查看。	440000	14.28.3.22	中国广东省深圳市	31	1044937272
1044937272	157946892	2.0201E+13	@ ？   perfume   是刚刚外顶外射的视频，不撤等着封号啊	440000	14.28.3.22	中国广东省深圳市	34	1044937272
1044937272	157946892	2.0201E+13	@叶子的小盆友 小妹妹上班去了	440000	14.28.3.22	中国广东省深圳市	15	1044937272
1044937272	157946892	2.0201E+13	我不是固定岗，哪里有需要去哪里	440000	14.28.3.22	中国广东省深圳市	15	1044937272
