GROUPID	USERID	APPID	CAPTURE_TIME	CLIENTIP	CONTENT	_QUERY_MATCHTERMS	IPAREAID	DotIP	Position
24728246523	1275117780	maruofei521	2.02009E+13	827185756	收到	827185756	320102	49.77.218.92	中国江苏省南京市
24728246523	1234783280	shanggan90	2.02009E+13	827185756	宿舍费用没交的，及时交给我	827185756	320102	49.77.218.92	中国江苏省南京市
22521181320	1507523863	wxid_scx2yupqglp321	2.02009E+13	827185756	@A组 张天宝 212单已买小费300微信感谢	827185756	320102	49.77.218.92	中国江苏省南京市
23665385161	2270733834	wxid_aa0y0ow14ukc22	2.02009E+13	827185756	收到	827185756	320102	49.77.218.92	中国江苏省南京市
23665385161	2171850727	wxid_se0hvclhadxr22	2.02009E+13	827185756	收到	827185756	320102	49.77.218.92	中国江苏省南京市
23501900814	3163206725	wxid_dsounto706kn12	2.02009E+13	827185756	收到	827185756	320102	49.77.218.92	中国江苏省南京市
23665385161	3163206725	wxid_dsounto706kn12	2.02009E+13	827185756	收到	827185756	320102	49.77.218.92	中国江苏省南京市
24312883567	2478658260	beishanggudan	2.02009E+13	827185756	103已查房 查房人秦帅 报备下班	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1683652120	sufei792541878	2.02009E+13	827185756	@Peter 培训结束 传送人员除值班人员 已安排下班	827185756	320102	49.77.218.92	中国江苏省南京市
20641174889	278640530	wxid_w77lcxit86oh22	2.02009E+13	827185756	‪日期:9.20房号:M02订台人：徐徐姓名：郑敦良  赵俊杰小费:300  300支付方式：微信消费：8730	827185756	320102	49.77.218.92	中国江苏省南京市
20641174889	278640530	wxid_w77lcxit86oh22	2.02009E+13	827185756	‪日期:9.21房号:M02订台人：徐徐姓名：郑敦良  赵俊杰小费:300  300支付方式：微信消费：8730	827185756	320102	49.77.218.92	中国江苏省南京市
24312883567	3163206725	wxid_dsounto706kn12	2.02009E+13	827185756	V03卫生已查，查房人秦帅	827185756	320102	49.77.218.92	中国江苏省南京市
23665385161	1683652120	sufei792541878	2.02009E+13	827185756	收到	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1234783280	shanggan90	2.02009E+13	827185756	收到	827185756	320102	49.77.218.92	中国江苏省南京市
23665385161	1234783280	shanggan90	2.02009E+13	827185756	V02签小费	827185756	320102	49.77.218.92	中国江苏省南京市
24925446522	2171850727	wxid_se0hvclhadxr22	2.02009E+13	827185756	同志们，等下签小费	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	2299187300	qaz806548142	2.02009E+13	827185756	@Peter 报备三楼值班人员：刘正彪	827185756	320102	49.77.218.92	中国江苏省南京市
23665385161	1431491331	wxid_gdrvcjgma72f22	2.02009E+13	827185756	收到	827185756	320102	49.77.218.92	中国江苏省南京市
23665385161	2270733834	wxid_aa0y0ow14ukc22	2.02009E+13	827185756	收到	827185756	320102	49.77.218.92	中国江苏省南京市
19864586581	157910960	wxid_yye9w49rd20022	2.02009E+13	827185756	@工程部杨潇 杨哥v08	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	3465488709	wxid_8f20qh9hxe5j22	2.02009E+13	827185756	@Peter 报备二楼值班人员：程威  赵俊杰	827185756	320102	49.77.218.92	中国江苏省南京市
20641174889	670812579	wxid_x22ajd1mlmo722	2.02009E+13	827185756	‪日期:9.20房号:201订台人：魏兵姓名：王龙飞小费:300支付方式：支付宝300消费：3918	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1234783280	shanggan90	2.02009E+13	827185756	收到	827185756	320102	49.77.218.92	中国江苏省南京市
19864586581	2635732220	yx874914004	2.02009E+13	827185756	@李凯龙 已经对接好了哈	827185756	320102	49.77.218.92	中国江苏省南京市
19864586581	157910960	wxid_yye9w49rd20022	2.02009E+13	827185756	收到	827185756	320102	49.77.218.92	中国江苏省南京市
20641174889	3779308836	wxid_93k8mhrhhw0622	2.02009E+13	827185756	‪日期:9.20房号:209订台人：陈婕姓名：沈续明小费:400支付方式 微信消费：2038	827185756	320102	49.77.218.92	中国江苏省南京市
24312883567	1431491331	wxid_gdrvcjgma72f22	2.02009E+13	827185756	112卫生已查 查房人 秦帅师	827185756	320102	49.77.218.92	中国江苏省南京市
24312883567	3057177372	wxid_tszktco4eaaa22	2.02009E+13	827185756	@窦强13058980345 多打一个字小伙	827185756	320102	49.77.218.92	中国江苏省南京市
22521181320	1275117780	maruofei521	2.02009E+13	827185756	@You Hai Qing MG🕶 108单已买，小费300微信，感谢游总	827185756	320102	49.77.218.92	中国江苏省南京市
20641174889	3465488709	wxid_8f20qh9hxe5j22	2.02009E+13	827185756	‪日期:9.21房号:207订台人：梁凤姓名：姚李杰小费:300支付方式 微信消费：1590	827185756	320102	49.77.218.92	中国江苏省南京市
24312883567	2169307716	wxid_sipoe2rdxx422	2.02009E+13	827185756	106卫生已查，查房人陈飞虎	827185756	320102	49.77.218.92	中国江苏省南京市
23665385161	2169307716	wxid_sipoe2rdxx422	2.02009E+13	827185756	收到	827185756	320102	49.77.218.92	中国江苏省南京市
23501900814	2169307716	wxid_sipoe2rdxx422	2.02009E+13	827185756	收到	827185756	320102	49.77.218.92	中国江苏省南京市
18115007759	419940000	hanshijieaiwangyux	2.02009E+13	827185756	@刘科江 你人呢	827185756	320102	49.77.218.92	中国江苏省南京市
23665385161	2299187300	qaz806548142	2.02009E+13	827185756	收到	827185756	320102	49.77.218.92	中国江苏省南京市
18115007759	419940000	hanshijieaiwangyux	2.02009E+13	827185756	这么多小姐姐你跑了？	827185756	320102	49.77.218.92	中国江苏省南京市
24925446522	2299187300	qaz806548142	2.02009E+13	827185756	下班ｖ02签小费	827185756	320102	49.77.218.92	中国江苏省南京市
24925446522	2299187300	qaz806548142	2.02009E+13	827185756	明天的排班，不对的明天报备	827185756	320102	49.77.218.92	中国江苏省南京市
20641174889	157910960	wxid_yye9w49rd20022	2.02009E+13	827185756	9.22工作日志1.下房及时清台卡，翻房速度加快。2.值班人员杀虫做到位，切勿乱喷，3.突发事件灵活运用，及时上报。4.月底杯具盘点，尽快补补掉。5.还是那句话不要带情绪上班，谁都不欠谁的，🈶好的心态小费定不会低。6.当天下房晚班第二天酒水纸巾，该报盈报盈！该存存。7.自己身为一个包厢管家我希望都有责任心，我不希望再次出现都开小组会了，摆台酒水还没有摆上。8每天班后收尾工作做做好，包间内摆放标准。9.今天中场对接吃饭很好，都相互配合。希望以后继续保持。10.开档备房，物品都归类好，少了补。	827185756	320102	49.77.218.92	中国江苏省南京市
20641174889	157910960	wxid_yye9w49rd20022	2.02009E+13	827185756	@李明亮 15385650860 可以的！/:strong	827185756	320102	49.77.218.92	中国江苏省南京市
23665385161	278640530	wxid_w77lcxit86oh22	2.02009E+13	827185756	收到	827185756	320102	49.77.218.92	中国江苏省南京市
20641174889	278640530	wxid_w77lcxit86oh22	2.02009E+13	827185756	收到	827185756	320102	49.77.218.92	中国江苏省南京市
24312883567	97049609	wxid_4k3wsr6bzwxu22	2.02009E+13	827185756	102已查房，查房人秦帅	827185756	320102	49.77.218.92	中国江苏省南京市
18115007759	352696715	weihuan5945	2.02009E+13	827185756	hhhhhh	827185756	320102	49.77.218.92	中国江苏省南京市
18115007759	352696715	weihuan5945	2.02009E+13	827185756	你是忙	827185756	320102	49.77.218.92	中国江苏省南京市
20641174889	1507523863	wxid_scx2yupqglp321	2.02009E+13	827185756	@程威17602544089 瓶子放在M02要用的	827185756	320102	49.77.218.92	中国江苏省南京市
22521181320	2538310841	wxid_ctk30pj7ssat22	2.02009E+13	827185756	@GS组黄得华 我	827185756	320102	49.77.218.92	中国江苏省南京市
20218384159	688745206	wxid_imlbhnpubrvz22	2.02009E+13	827185756	你谈个恋爱试试？	827185756	320102	49.77.218.92	中国江苏省南京市
20218384159	688745206	wxid_imlbhnpubrvz22	2.02009E+13	827185756	他妈的	827185756	320102	49.77.218.92	中国江苏省南京市
19093818321	469519560	wt1325397130	2.02009E+13	827185756	现在🥢1.5能来的加我	827185756	320102	49.77.218.92	中国江苏省南京市
20641174889	157910960	wxid_yye9w49rd20022	2.02009E+13	827185756	明天正常上班五点五十点到！	827185756	320102	49.77.218.92	中国江苏省南京市
18115007759	688745206	wxid_imlbhnpubrvz22	2.02009E+13	827185756	@是小白呀。 我喝不过了	827185756	320102	49.77.218.92	中国江苏省南京市
18115007759	419940000	hanshijieaiwangyux	2.02009E+13	827185756	喝！	827185756	320102	49.77.218.92	中国江苏省南京市
19093818321	469519560	wt1325397130	2.02009E+13	827185756	现在🥢1.5能来的加我	827185756	320102	49.77.218.92	中国江苏省南京市
20641174889	2270733834	wxid_aa0y0ow14ukc22	2.02009E+13	827185756	收到	827185756	320102	49.77.218.92	中国江苏省南京市
20641174889	157910960	wxid_yye9w49rd20022	2.02009E+13	827185756	9.22工作日志1.下房及时清台卡，翻房速度加快。2.值班人员杀虫做到位，切勿乱喷，3.突发事件灵活运用，及时上报。4.月底杯具盘点，尽快补补掉。5.还是那句话不要带情绪上班，谁都不欠谁的，🈶好的心态小费定不会低。6.当天下房晚班第二天酒水纸巾，该报盈报盈！该存存。7.自己身为一个包厢管家我希望都有责任心，我不希望再次出现都开小组会了，摆台酒水还没有摆上。8每天班后收尾工作做做好，包间内摆放标准。9.今天中场对接吃饭很好，都相互配合。希望以后继续保持。10.开档备房，物品都归类好，少了补。	827185756	320102	49.77.218.92	中国江苏省南京市
20641174889	157910960	wxid_yye9w49rd20022	2.02009E+13	827185756	祝大家每天拿高小费！🎉	827185756	320102	49.77.218.92	中国江苏省南京市
24925446522	1376950019	wxid_r7kud5gf5aj022	2.02009E+13	827185756	收到	827185756	320102	49.77.218.92	中国江苏省南京市
22521181320	1275117780	maruofei521	2.02009E+13	827185756	@E组魏欢 101单已买，小费500微信，感谢！客人要开发票请知晓	827185756	320102	49.77.218.92	中国江苏省南京市
23665385161	2344045667	wxid_35bwhehyuf5g22	2.02009E+13	827185756	收到	827185756	320102	49.77.218.92	中国江苏省南京市
22521181320	352696715	weihuan5945	2.02009E+13	827185756	收	827185756	320102	49.77.218.92	中国江苏省南京市
20641174889	2344045667	wxid_35bwhehyuf5g22	2.02009E+13	827185756	收到	827185756	320102	49.77.218.92	中国江苏省南京市
20641174889	2270733834	wxid_aa0y0ow14ukc22	2.02009E+13	827185756	收到	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	3465488709	wxid_8f20qh9hxe5j22	2.02009E+13	827185756	9.21二楼班后值班工作擦杯口布清洗，以由值班人员对接保洁清洗。	827185756	320102	49.77.218.92	中国江苏省南京市
19864586581	2009493241	wxid_2036280362711	2.02009E+13	827185756	@礼宾吉程征16212553333 收到	827185756	320102	49.77.218.92	中国江苏省南京市
24925446522	1384058171	wxid_h1q1b2azj9iv12	2.02009E+13	827185756	V02没人了😂	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1507523863	wxid_scx2yupqglp321	2.02009E+13	827185756	v07定位人魏欢 看房人员许阿兵 李明亮 当房服务员把高档酒水放在地上因为酒水是空的有酒架客人知晓 经过客人同意暂时放在地上已经过核实 请知晓！@李先扬17398254121 @Terry @Peter	827185756	320102	49.77.218.92	中国江苏省南京市
23665385161	2995530606	wxid_tkewc5e9wwci22	2.02009E+13	827185756	收到	827185756	320102	49.77.218.92	中国江苏省南京市
23532186643	157910960	wxid_yye9w49rd20022	2.02009E+13	827185756	因今天有事提前报备下班！[Facepalm]	827185756	320102	49.77.218.92	中国江苏省南京市
23532186643	157910960	wxid_yye9w49rd20022	2.02009E+13	827185756	二楼小组长值班人员姚李杰	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1507523863	wxid_scx2yupqglp321	2.02009E+13	827185756	@Peter 已经警告一次、下不为例 再有下次重罚严惩不贷	827185756	320102	49.77.218.92	中国江苏省南京市
20641174889	2344045667	wxid_35bwhehyuf5g22	2.02009E+13	827185756	马主管不是不给我排休吗	827185756	320102	49.77.218.92	中国江苏省南京市
20641174889	3465488709	wxid_8f20qh9hxe5j22	2.02009E+13	827185756	@庄雪 @陈旭阳 15138607170 收到	827185756	320102	49.77.218.92	中国江苏省南京市
20641174889	2344045667	wxid_35bwhehyuf5g22	2.02009E+13	827185756	这搞得	827185756	320102	49.77.218.92	中国江苏省南京市
22521181320	173456295	weibin6010	2.02009E+13	827185756	107买单经理来下	827185756	320102	49.77.218.92	中国江苏省南京市
22521181320	1507523863	wxid_scx2yupqglp321	2.02009E+13	827185756	@曼琪组郭皓月（嘉文） 小姐姐加你微信同意一下	827185756	320102	49.77.218.92	中国江苏省南京市
22521181320	1275117780	maruofei521	2.02009E+13	827185756	@B组总监 魏兵18151668080 来了	827185756	320102	49.77.218.92	中国江苏省南京市
22521181320	173456295	weibin6010	2.02009E+13	827185756	速度	827185756	320102	49.77.218.92	中国江苏省南京市
22521181320	1275117780	maruofei521	2.02009E+13	827185756	@B组总监 魏兵18151668080 107单已买，小费300微信，感谢	827185756	320102	49.77.218.92	中国江苏省南京市
22521181320	1507523863	wxid_scx2yupqglp321	2.02009E+13	827185756	@E组韩世杰 203单已买2300现金消费400感谢	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1275117780	maruofei521	2.02009E+13	827185756	113的领带	827185756	320102	49.77.218.92	中国江苏省南京市
20641174889	3465488709	wxid_8f20qh9hxe5j22	2.02009E+13	827185756	@陈旭阳 15138607170 调休单写好了没有	827185756	320102	49.77.218.92	中国江苏省南京市
22521181320	1507523863	wxid_scx2yupqglp321	2.02009E+13	827185756	@E组韩世杰 203单已买2300现金小费500感谢	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1234783280	shanggan90	2.02009E+13	827185756	石金岩，明天交给我，我来处理他	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1275117780	maruofei521	2.02009E+13	827185756	@李先扬17398254121 在皮特办公桌/:,@P	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1275117780	maruofei521	2.02009E+13	827185756	@Peter 收到	827185756	320102	49.77.218.92	中国江苏省南京市
23665385161	1275117780	maruofei521	2.02009E+13	827185756	@张国庆18155019236 108	827185756	320102	49.77.218.92	中国江苏省南京市
22521181320	1507523863	wxid_scx2yupqglp321	2.02009E+13	827185756	@曼琪组郭皓月（嘉文） 211单已买小费300微信感谢	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1507523863	wxid_scx2yupqglp321	2.02009E+13	827185756	二楼单钱全部买单 全部客离后续工作交接马若飞主管报备下班@马若飞15224000879 @Peter @李先扬17398254121	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1275117780	maruofei521	2.02009E+13	827185756	收到@服务部李付宣17551023234	827185756	320102	49.77.218.92	中国江苏省南京市
18443979725	2865084760	zxz19940415521	2.02009E+13	827185756	还有一个房间107/:,@P	827185756	320102	49.77.218.92	中国江苏省南京市
18443979725	2865084760	zxz19940415521	2.02009E+13	827185756	对讲机关了干啥叫我	827185756	320102	49.77.218.92	中国江苏省南京市
18443979725	2252604738	wxid_eomfjt94snvz12	2.02009E+13	827185756	可能是请你吃饭	827185756	320102	49.77.218.92	中国江苏省南京市
18443979725	2252604738	wxid_eomfjt94snvz12	2.02009E+13	827185756	别这么害羞，直接说就完了，百万能承受的	827185756	320102	49.77.218.92	中国江苏省南京市
19864586581	1275117780	maruofei521	2.02009E+13	827185756	@保洁倪庆艳18324428202 3楼卫生间水池、楼梯安排人打扫一下	827185756	320102	49.77.218.92	中国江苏省南京市
23665385161	3057177372	wxid_tszktco4eaaa22	2.02009E+13	827185756	报备1楼值班人员：秦帅 陈飞虎客离房间卫生已检查，杀虫剂已喷，话筒13副平板13 电池 52已归还   未客离房间  107  109报备下班	827185756	320102	49.77.218.92	中国江苏省南京市
19864586581	1275117780	maruofei521	2.02009E+13	827185756	@运营经理Peter @运营实习主管李付宣17551023234 @李雪东 @周明明 @一楼组长骆洁15123193305 @李凯龙 @姚李杰 @郑明闯 （代）李总通知明天（礼拜二）下午5点钟集合培训	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1275117780	maruofei521	2.02009E+13	827185756	@Peter @服务部李付宣17551023234 @李雪东 @李凯龙 @郑明闯 @相互虧歉 @周明明  18351919184 @邱勇兵 @姚李杰 （代）李总通知，明天（礼拜二）下午五点钟集合培训	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1275117780	maruofei521	2.02009E+13	827185756	来	827185756	320102	49.77.218.92	中国江苏省南京市
19160018718	2195165600	xxm1309685967	2.02009E+13	827185756	0k	827185756	320102	49.77.218.92	中国江苏省南京市
341615318	2075166833	wxid_nazffs6alrxh22	2.02009E+13	827185756	秋分时节，向天地万物问安好，向寒来暑往的季节变迁致以微笑，问候田间金黄的稻谷和奔忙的农人。做一个坦然的人，内心从容不迫，淡看兴衰枯败，活得洒脱自在。早安/:rose	827185756	320102	49.77.218.92	中国江苏省南京市
18503506681	103849220	wxid_c446t174hzmb12	2.02009E+13	827185756	/::d/::d	827185756	320102	49.77.218.92	中国江苏省南京市
7823134259	1889629130	wxid_0o7oghipzj4a22	2.02009E+13	827185756	@采购徐倩 徐经理 8店还有8119008 50本你表上没有登记	827185756	320102	49.77.218.92	中国江苏省南京市
7823134259	1889629130	wxid_0o7oghipzj4a22	2.02009E+13	827185756	8店不合格本子合计418本	827185756	320102	49.77.218.92	中国江苏省南京市
17531916310	1876383921	wxid_8546405454312	2.02009E+13	827185756	@宋立兵17705155552兵哥， 云石胶申购了吧？没得用了。	827185756	320102	49.77.218.92	中国江苏省南京市
17830581968	726869078	wxid_wg652q7r90mf22	2.02009E+13	827185756	谢谢张老板	827185756	320102	49.77.218.92	中国江苏省南京市
6550513386	1889629130	wxid_0o7oghipzj4a22	2.02009E+13	827185756	麻烦问下各位，哪家有类似青花瓷的笔筒？	827185756	320102	49.77.218.92	中国江苏省南京市
6550513386	1889629130	wxid_0o7oghipzj4a22	2.02009E+13	827185756	我家也是这种，顾客觉得有点花了，还有素雅一点的？	827185756	320102	49.77.218.92	中国江苏省南京市
17531916310	1876383921	wxid_8546405454312	2.02009E+13	827185756	好的，胶没了，V08那个修不起来	827185756	320102	49.77.218.92	中国江苏省南京市
23845948605	2903778604	wxid_v6pgoyj6uqvz22	2.02009E+13	1862000473	王江华+河北2020.09.22这节课我明白了家长应该遵从孩子成长的规律，允许并鼓励孩子的差异化，不要破坏孩子的感觉，要因材施教，激发他们的活力，而不是凭自己的心情，想什么时候教育孩子就什么时候教育孩子，尊重不是无线满足孩子，而且引导他们精神独立，有自己的判断，以前我就很害怕孩子被不好情绪影响，现在感觉大错特错，应该让他多去体会，多去感受，感恩老师	1862000473	131022	110.251.223.89	中国河北省廊坊市固安县
20146387548	2299187300	qaz806548142	2.02009E+13	827185756	收到	827185756	320102	49.77.218.92	中国江苏省南京市
1847957779	1889629130	wxid_0o7oghipzj4a22	2.02009E+13	827185756	8店收到普票200份。与电脑库存一致。	827185756	320102	49.77.218.92	中国江苏省南京市
19218006459	1865262690	wxid_69vjq09z8riu22	2.02009E+13	827185756	收到	827185756	320102	49.77.218.92	中国江苏省南京市
19218006459	1865262690	wxid_69vjq09z8riu22	2.02009E+13	827185756	3三点半就到了	827185756	320102	49.77.218.92	中国江苏省南京市
19218006459	1865262690	wxid_69vjq09z8riu22	2.02009E+13	827185756	@魏兵(MAGO团队招人) 开个荤	827185756	320102	49.77.218.92	中国江苏省南京市
19218006459	1865262690	wxid_69vjq09z8riu22	2.02009E+13	827185756	是要开荤嘛[吃瓜][吃瓜]	827185756	320102	49.77.218.92	中国江苏省南京市
19218006459	1865262690	wxid_69vjq09z8riu22	2.02009E+13	827185756	@魏兵(MAGO团队招人) 任务完成了，迈皋桥走一走	827185756	320102	49.77.218.92	中国江苏省南京市
19218006459	1865262690	wxid_69vjq09z8riu22	2.02009E+13	827185756	@魏兵(MAGO团队招人) 那咱们跟着斌哥走	827185756	320102	49.77.218.92	中国江苏省南京市
19218006459	1865262690	wxid_69vjq09z8riu22	2.02009E+13	827185756	@魏兵(MAGO团队招人) 总任务完成，迈皋桥你不去，mago又不能乱来，总不会安排去私人订制吧	827185756	320102	49.77.218.92	中国江苏省南京市
19218006459	1865262690	wxid_69vjq09z8riu22	2.02009E+13	827185756	那都是你的地盘	827185756	320102	49.77.218.92	中国江苏省南京市
19218006459	1865262690	wxid_69vjq09z8riu22	2.02009E+13	827185756	都是祖宗	827185756	320102	49.77.218.92	中国江苏省南京市
19629513382	619342443	wxid_42cet90npn6w21	2.02009E+13	827185756	9月21号瓶盖未还211名仕一支203名仕一支	827185756	320102	49.77.218.92	中国江苏省南京市
19218006459	1865262690	wxid_69vjq09z8riu22	2.02009E+13	827185756	@魏兵(MAGO团队招人) 别发黄图。会被封群	827185756	320102	49.77.218.92	中国江苏省南京市
19218006459	1865262690	wxid_69vjq09z8riu22	2.02009E+13	827185756	@摆渡人MAGO 范冰冰来了也不属于你😂	827185756	320102	49.77.218.92	中国江苏省南京市
19218006459	1865262690	wxid_69vjq09z8riu22	2.02009E+13	827185756	@Wayne王韦 收到	827185756	320102	49.77.218.92	中国江苏省南京市
19629513382	1507523863	wxid_scx2yupqglp321	2.02009E+13	827185756	收到	827185756	320102	49.77.218.92	中国江苏省南京市
20641174889	1507523863	wxid_scx2yupqglp321	2.02009E+13	827185756	9月21号瓶盖未还211名仕一支203名仕一支	827185756	320102	49.77.218.92	中国江苏省南京市
20641174889	1507523863	wxid_scx2yupqglp321	2.02009E+13	827185756	昨天谁的二维码没有归还的 上班全部落实好	827185756	320102	49.77.218.92	中国江苏省南京市
23665385161	1507523863	wxid_scx2yupqglp321	2.02009E+13	827185756	所有人点到在二楼前厅相互通知	827185756	320102	49.77.218.92	中国江苏省南京市
23665385161	1080021635	wxid_pq6dsk13uc1w21	2.02009E+13	827185756	收到	827185756	320102	49.77.218.92	中国江苏省南京市
23665385161	837053869	wxid_rzxeqkk7k99h12	2.02009E+13	827185756	收到	827185756	320102	49.77.218.92	中国江苏省南京市
23665385161	2169307716	wxid_sipoe2rdxx422	2.02009E+13	827185756	收到	827185756	320102	49.77.218.92	中国江苏省南京市
19629513382	619342443	wxid_42cet90npn6w21	2.02009E+13	827185756	203已还	827185756	320102	49.77.218.92	中国江苏省南京市
6336258521	1889629130	wxid_0o7oghipzj4a22	2.02009E+13	827185756	请帮8店进8881942粉红卡纸1包，明早急走货。谢谢	827185756	320102	49.77.218.92	中国江苏省南京市
23665385161	553329200	zg3144	2.02009E+13	827185756	收到	827185756	320102	49.77.218.92	中国江苏省南京市
20641174889	1796321068	wxid_fpxrvqhmu2je22	2.02009E+13	827185756	@李付宣17551023234 已还	827185756	320102	49.77.218.92	中国江苏省南京市
23665385161	1796321068	wxid_fpxrvqhmu2je22	2.02009E+13	827185756	收到	827185756	320102	49.77.218.92	中国江苏省南京市
23665385161	1683652120	sufei792541878	2.02009E+13	827185756	未到人员:潘亮葛宜友林晨李孟毅郑墩良王龙飞陈杨杨朱泽俊李雪东王峡	827185756	320102	49.77.218.92	中国江苏省南京市
23665385161	1683652120	sufei792541878	2.02009E+13	827185756	9.22号未到人员:潘亮葛宜友林晨李孟毅郑墩良王龙飞陈杨杨朱泽俊李雪东王峡	827185756	320102	49.77.218.92	中国江苏省南京市
17510721080	1683652120	sufei792541878	2.02009E+13	827185756	@🙏  你不做了吗	827185756	320102	49.77.218.92	中国江苏省南京市
18470727498	1594353664	wxid_zg2tujh55h8o12	2.02009E+13	827185756	@摄影-新一 一会有空来999拍照，今天有个黄白色系	827185756	320102	49.77.218.92	中国江苏省南京市
18470727498	1594353664	wxid_zg2tujh55h8o12	2.02009E+13	827185756	等服务员打扫完换灯光后	827185756	320102	49.77.218.92	中国江苏省南京市
19864586581	1778220822	wxid_uprnab10drvz11	2.02009E+13	827185756	@工程部杨潇 来下v03洗手池提升浆堵了	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1507523863	wxid_scx2yupqglp321	2.02009E+13	827185756	收到	827185756	320102	49.77.218.92	中国江苏省南京市
19864586581	1778220822	wxid_uprnab10drvz11	2.02009E+13	827185756	@保洁：刘保菊 v03吸层器  戏下水    满出来了	827185756	320102	49.77.218.92	中国江苏省南京市
23532186643	2299187300	qaz806548142	2.02009E+13	827185756	9.22三楼出勤人数共15人休息:1人实到:14人传送：1人看房:13人加班：0人跟房：0人	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	2299187300	qaz806548142	2.02009E+13	827185756	收到	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1507523863	wxid_scx2yupqglp321	2.02009E+13	827185756	@运营主管 顾苏飞 郑敦良换休 陈旭阳李孟毅已到 朱泽俊请假林晨家里老人去世 事假陈杨杨休息王龙飞休息三天	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1507523863	wxid_scx2yupqglp321	2.02009E+13	827185756	@运营主管 顾苏飞 收到 明天补	827185756	320102	49.77.218.92	中国江苏省南京市
19864586581	1507523863	wxid_scx2yupqglp321	2.02009E+13	827185756	@a趙雲🍃校长🐳Mago总监 稍等 晚一点给你回复	827185756	320102	49.77.218.92	中国江苏省南京市
19864586581	1507523863	wxid_scx2yupqglp321	2.02009E+13	827185756	@a趙雲🍃校长🐳Mago总监 203没有捡到充电宝	827185756	320102	49.77.218.92	中国江苏省南京市
23532186643	3465488709	wxid_8f20qh9hxe5j22	2.02009E+13	827185756	9.22二楼出勤人数共30人休息:4人实到:23人传送：3人看房:18人加班：2人跟房：2人请假：3人	827185756	320102	49.77.218.92	中国江苏省南京市
23665385161	3465488709	wxid_8f20qh9hxe5j22	2.02009E+13	827185756	@运营主管   顾苏飞 李孟毅也来了在备台	827185756	320102	49.77.218.92	中国江苏省南京市
19864586581	1778220822	wxid_uprnab10drvz11	2.02009E+13	827185756	@工程部杨潇 收到	827185756	320102	49.77.218.92	中国江苏省南京市
18443979725	1329515860	panchengdo	2.02009E+13	827185756	@吉程征-经理-16212553333 白班人员以到齐，以上岗	827185756	320102	49.77.218.92	中国江苏省南京市
19640912789	520545	binlly	2.02009E+13	827185756	👌🏻	827185756	320102	49.77.218.92	中国江苏省南京市
19654719794	2635732220	yx874914004	2.02009E+13	827185756	对的，最开始时那个玻璃门，最后换成现在这个，找找看	827185756	320102	49.77.218.92	中国江苏省南京市
18443979725	1329515860	panchengdo	2.02009E+13	827185756	以还还回	827185756	320102	49.77.218.92	中国江苏省南京市
19160018718	1329515860	panchengdo	2.02009E+13	827185756	好的	827185756	320102	49.77.218.92	中国江苏省南京市
21752776282	1889629130	wxid_0o7oghipzj4a22	2.02009E+13	827185756	@易事达天猫梁咏梅18061731783   今天来货0140025齐心hc-55档案盒36个有货无单哦。	827185756	320102	49.77.218.92	中国江苏省南京市
21752776282	1889629130	wxid_0o7oghipzj4a22	2.02009E+13	827185756	81300010	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1234783280	shanggan90	2.02009E+13	827185756	9.22号未到人员:潘亮葛宜友李孟毅郑墩良陈杨杨	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1234783280	shanggan90	2.02009E+13	827185756	这5个人今天迟到吗？	827185756	320102	49.77.218.92	中国江苏省南京市
5475745091	1594353664	wxid_zg2tujh55h8o12	2.02009E+13	827185756	奇奇和吴政都到家了吧	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1507523863	wxid_scx2yupqglp321	2.02009E+13	827185756	@Peter 只有李孟毅迟到 其他都是正常休息	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1234783280	shanggan90	2.02009E+13	827185756	好的	827185756	320102	49.77.218.92	中国江苏省南京市
19537124224	1889629130	wxid_0o7oghipzj4a22	2.02009E+13	827185756	收到	827185756	320102	49.77.218.92	中国江苏省南京市
20218384159	688745206	wxid_imlbhnpubrvz22	2.02009E+13	827185756	这辈子什么时候能开上这车	827185756	320102	49.77.218.92	中国江苏省南京市
